"사업유형","사업번호","사업계획변경순번","사업년도","계속사업여부","계속사업시작연도","사업유형코드","비예산여부","특수사업명코드","사업명","관활시도명","시군구코드","관할시군구","기관ID","수행기관관활시도명","수행기관시군구","사업기간시작일","사업기간종료일","사업계획서상태코드","목표일자리수","최초등록첨부파일","최근승인첨부파일","삭제여부"
사회서비스형,"2023-10939",2,"2023",Y,"2020",청소년 시설 지원(B-03),N,"105001",청소년시설지원,전라남도,"4672000000",곡성군,"0001062",전라남도,곡성군,2023-02-01 00:00:00.000,2023-11-30 00:00:00.000,승인완료,4,청소년시설지원사업계획서.hwp,,N
공익활동형,"2023-35054",1,"2023",N,"2023",주정차질서 계도 봉사(A-17),N,"105001",주차계도 및 주차장관리,전라남도,"4672000000",곡성군,"0000381",전라남도,곡성군,2023-02-01 00:00:00.000,2023-12-29 00:00:00.000,승인완료,5,"2023년 노인 공익활동 사업계획서(신규추가_주차계도 및 주차장관리).hwpx",,N
사회서비스형,"2023-16112",1,"2023",N,"2023",취약계층 공익증진 서비스(B-09),N,"105001",취약계층 교육지원사업,대전광역시,"3017000000",서구,"0718083",대전광역시,서구,2023-02-01 00:00:00.000,2023-11-30 00:00:00.000,임시,10,사업계획서-취약계층 교육지원사업(최종본).hwp,,Y
공익활동형,"2023-70039",2,"2023",Y,"2022",지역사회 환경개선 봉사(A-16),N,"105001",하천환경가꾸기(기회),경기도,"4137000000",오산시,"0494084",경기도,오산시,2023-05-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,24,"2023년+공익활동+사업계획서(하천환경가꾸기-기회)-수정.hwp",,N
공익활동형,"2023-61682",1,"2023",N,"2023",시범사업(A-27),N,"105001",폐건전지실버수거단,인천광역시,"2811000000",중구,"0002347",인천광역시,중구,2023-04-01 00:00:00.000,2023-11-30 00:00:00.000,임시,8,"2023 폐건전지실버수거단(신규 시범사업).hwp",,Y
공익활동형,"2023-11722",5,"2023",Y,"2017",공공의료 및 복지시설 봉사(A-15),N,"105001",경로당 관리봉사,충청남도,"4480000000",홍성군,"0000825",충청남도,홍성군,2023-02-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,353,"2023 경로당 사업계획서335명.hwp","2023년 경로당관리봉사 사업계획서.hwp",N
시장형,"2023-28995",2,"2023",Y,"2015",지역영농(E-12),N,"105001",야생화 및 채소농장 재배관리사업,전라남도,"4687000000",영광군,"0002747",전라남도,영광군,2023-02-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,20,"2023년 야생화 및 채소농장 사업계획서(재수정).hwp",,N
사회서비스형,"2023-74282",1,"2023",N,"2023",직접사업(B-17),N,"105001",보행로 정보수집 전문가,서울특별시,"1129000000",성북구,"0074083",서울특별시,성북구,2023-06-01 00:00:00.000,2023-10-31 00:00:00.000,승인완료,0,"2023년 신규 시범사업 사업계획서_보행약자를위한 보행로 정보수집 전문가(성북시니어클럽)(확정).hwp",,N
공익활동형,"2023-43956",2,"2023",N,"2023",지역사회 환경개선 봉사(A-16),N,"105001",에코플러스(쓰레기분리배출안내지원사업),경기도,"4121000000",광명시,"0476083",경기도,광명시,2023-02-01 00:00:00.000,2023-12-29 00:00:00.000,승인완료,70,"2023년 에코플러스(친환경재활용) 사업계획서.hwp",,N
공익활동형,"2023-54534",1,"2023",N,"2023",스쿨존교통지원 봉사(A-08),N,"105001",등하교스쿨존사업(기회),경기도,"4146000000",용인시,"0001018",경기도,용인시,2023-03-02 00:00:00.000,2023-12-29 00:00:00.000,승인완료,20,"2023년 등하교스쿨존(기회) 사업계획서.hwp",,N
사회서비스형,"2023-75032",2,"2023",N,"2023",시범사업(B-16),N,"105001",어르신리더 시범사업,서울특별시,"1135000000",노원구,"0000208",서울특별시,노원구,2023-01-02 00:00:00.000,2023-11-30 00:00:00.000,승인완료,10,"1. 2023년 사업계획서-사회서비스형(어르신리더 사업).hwp","1. 2023년 사업계획서-사회서비스형(어르신리더 사업)-변경심사.hwp",N
공익활동형,"2023-11503",1,"2023",Y,"2009",공공의료 및 복지시설 봉사(A-15),N,"105001",공공의료기관 및 복지시설 관리지원사업,전라북도,"4577000000",순창군,"0000920",전라북도,순창군,2023-02-01 00:00:00.000,2023-12-31 00:00:00.000,임시,26,"2023년+공공의료+및+복지시설관리+지원사업+사업계획서.hwp",,Y
공익활동형,"2023-19857",2,"2023",N,"2023",지역사회 환경개선 봉사(A-16),N,"105001",시가지환경정비활동,경상북도,"4784000000",성주군,"0000479",경상북도,성주군,2023-01-02 00:00:00.000,2023-12-22 00:00:00.000,승인완료,40,"16_2023년 시가지환경정비활동 사업계획서 40.hwp",,N
공익활동형,"2023-47648",1,"2023",Y,"2022",공공의료 및 복지시설 봉사(A-15),N,"105001","2023년 하남시종합사회복지관 도시락지원(기회)",경기도,"4145000000",하남시,"0001048",경기도,하남시,2023-02-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,5,"2023년+공익활동+사업계획서(도시락지원).hwp",,N
사회서비스형,"2023-97089",1,"2023",Y,"2023",노인 관련 시설지원(B-07),N,"105001",재가노인서비스지원사업,광주광역시,"2914000000",서구,"0362083",광주광역시,서구,2023-01-02 00:00:00.000,2023-12-29 00:00:00.000,임시,99,"2023년 재가노인서비스지원사업 사업계획서_1119.hwp",,Y
공익활동형,"2023-11540",3,"2023",N,"2023",생활시설이용자 지원봉사(A-06),N,"105001",무료급식지원사업,전라남도,"4687000000",영광군,"0735083",전라남도,영광군,2023-01-12 00:00:00.000,2023-12-30 00:00:00.000,승인완료,20,"2023년 공익활동사업계획서(무료급식 지원사업)(20명.hwp","2023년+공익활동사업계획서(무료급식지원사업)(20명).hwp",N
공익활동형,"2023-94093",1,"2023",Y,"2023",공공의료 및 복지시설 봉사(A-15),N,"105001","2023년 공공시설 운영지원을 통한 사회활동지원사업 12월(1개월)",전라북도,"4519000000",남원시,"0000116",전라북도,남원시,2023-12-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,2,"2023년 노인 공익활동 사업계획서(12월추가).hwp",,N
공익활동형,"2023-15205",1,"2023",N,"2023",공원 놀이터 등 공공시설 봉사(A-13),N,"105001",공원환경봉사(기회),경기도,"4111000000",수원시,"0000074",경기도,수원시,2023-02-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,26,"2023년 공원환경봉사(기회) 사업계획서(완)_2023.01.05..hwp",,N
공익활동형,"2023-24415",3,"2023",N,"2023",보육시설 봉사(A-10),N,"105001",아이돌봄도우미,경기도,"4148000000",파주시,"0006072",경기도,파주시,2023-01-20 00:00:00.000,2023-12-31 00:00:00.000,승인완료,54,"2023년 공익형 사업계획서(아이돌봄도우미).hwp","2023년 공익형 사업계획서(아이돌봄도우미)_수정본.hwp",N
공익활동형,"2023-32044",2,"2023",N,"2023",지역사회 환경개선 봉사(A-16),N,"105001",커피찌꺼기새활용사업단,부산광역시,"2650000000",수영구,"0002529",부산광역시,수영구,2023-01-02 00:00:00.000,2023-12-31 00:00:00.000,승인완료,30,"23년 커피찌꺼기재활용사업단 사업계획서.hwp","23년+커피찌꺼기새활용사업단+사업계획서 (4).hwp",N
사회서비스형,"2023-77129",1,"2023",N,"2023",취약계층 공익증진 서비스(B-09),N,"105001",키오스크도우미,부산광역시,"2650000000",수영구,"0002529",부산광역시,수영구,2023-06-26 00:00:00.000,2023-12-31 00:00:00.000,승인완료,14,키오스크도우미(신규).hwp,,N
사회서비스형,"2023-17976",1,"2023",N,"2023",취약계층 공익증진 서비스(B-09),N,"105001",시니어디지털지원단,경상북도,"4711000000",포항시,"0761085",경상북도,포항시,2023-01-01 00:00:00.000,2023-10-31 00:00:00.000,승인완료,20,시니어디지털지원단.hwp,,Y
공익활동형,"2023-25190",1,"2023",Y,"2023",공공의료 및 복지시설 봉사(A-15),N,"105001","2023 복지시설관리지원사업",울산광역시,"3100900000",직속,"0000059",울산광역시,직속,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,임시,35,"2. 2023년 복지시설관리지원사업 활동 사업계획서(1차수정-35명).hwp",,Y
공익활동형,"2023-84576",1,"2023",N,"2023",학교급식 지원봉사(A-07),N,"105001",학교급식도우미사업,충청남도,"4418000000",보령시,"0000956",충청남도,보령시,2023-01-01 00:00:00.000,2023-12-30 00:00:00.000,승인완료,8,"2023년 학교급식도우미사업.hwp",,N
시장형,"2023-10806",5,"2023",Y,"2012",카페(E-08),N,"105001",실버카페해미일사업,경기도,"4136000000",남양주시,"0000555",경기도,남양주시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,27,"15.2023년도_실버카페사업계획서 (4).hwp",,N
사회서비스형,"2023-11051",1,"2023",N,"2023",장애인 서비스 지원(B-06),N,"105001",실버놀이지도사,울산광역시,"3120000000",북구,"0002842",울산광역시,북구,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,임시,30,"2023년 실버놀이지도사 사업계획서(12.16 최종).hwp",,Y
공익활동형,"2023-96699",1,"2023",Y,"2023",공공의료 및 복지시설 봉사(A-15),N,"105001",의왕푸르미,경기도,"4143000000",의왕시,"0001385",경기도,의왕시,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,임시,130,"2023년 의왕푸르미 사업계획서.hwp",,Y
시장형,"2023-46606",2,"2023",Y,"2023",카페(E-08),N,"105001",노노카페 가을,경기도,"4159000000",화성시,"0002243",경기도,화성시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,조건부승인,101,"2023년 시장형사업 사업계획서(노노카페 가을)_101명.hwp",,Y
공익활동형,"2023-76793",1,"2023",Y,"2023",공원 놀이터 등 공공시설 봉사(A-13),N,"105001",벼고을클린지원사업,전라북도,"4521000000",김제시,"0000525",전라북도,김제시,2023-01-01 00:00:00.000,2023-11-30 00:00:00.000,임시,270,"2023년+벼고을클링지원사업+수정본-1.hwp",,Y
사회서비스형,"2023-11755",7,"2023",Y,"2020",교육시설 학습보조(B-04),N,"105001",친구야 학교가자(교육시설학습보조지원사업),충청북도,"4311000000",청주시,"0000965",충청북도,청주시,2023-01-02 00:00:00.000,2023-12-28 00:00:00.000,승인완료,27,"2023년 사회서비스형 사업계획서(친구야학교가자).hwp","23년 친구야학교가자 사업계획서-수정.hwp",N
사회서비스형,"2023-37475",4,"2023",N,"2023",안전관리지원(B-10),N,"105001",시니어 소방안전 지원사업,전라북도,"4577000000",순창군,"0795084",전라북도,순창군,2023-02-01 00:00:00.000,2023-11-30 00:00:00.000,삭제요청,10,(사회서비스형)시니어+소방안전+지원+신규+신청서(순창시니어클럽)1.hwp,변경(사회서비스형)시니어+소방안전+지원+신규+신청서(순창시니어클럽)1+(1).hwp,Y
사회서비스형,"2023-11719",1,"2023",Y,"2019",노인 관련 시설지원(B-07),N,"105001",도움드리,전라북도,"4573000000",무주군,"0001801",전라북도,무주군,2023-02-01 00:00:00.000,2023-11-30 00:00:00.000,승인완료,7,"23년+도움드리+사업계획서.hwpx",,N
사회서비스형,"2023-76171",1,"2023",N,"2023",취약계층 공익증진 서비스(B-09),N,"105001",스마트 홍보단 '복지온',인천광역시,"2823700000",부평구,"0001917",인천광역시,부평구,2023-07-01 00:00:00.000,2023-12-22 00:00:00.000,승인완료,5,"2023년 스마트 홍보단 복지온 사업계획서.hwp",,N
시장형,"2023-76480",4,"2023",N,"2023",매점(편의점)(E-10),N,"105001",GS25 창녕시니어점,경상남도,"4874000000",창녕군,"0040087",경상남도,창녕군,2023-07-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,14,사업계획서_시장형_GS25 창녕시니어점.hwp,사업계획서_시장형_GS25 창녕시니어점(수정).hwp,N
공익활동형,"2023-76593",1,"2023",Y,"2022",지역사회 환경개선 봉사(A-16),N,"105001",녹색환경(종이팩재활용활성화) Ⅱ 사업단 (40),제주특별자치도,"5011000000",제주시,"0038084",제주특별자치도,제주시,2023-06-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,28,녹색환경Ⅱ(종이팩재활용활성화)+사업계획서.hwp,,N
공익활동형,"2023-11168",2,"2023",Y,"2008",노노케어(A-01),N,"105001",노노케어,대전광역시,"3011000000",동구,"0000054",대전광역시,동구,2023-01-02 00:00:00.000,2023-12-29 00:00:00.000,승인완료,120,"1_2023년 사업계획서_노노케어.hwp","1_2023년 사업계획서_노노케어.hwp",N
공익활동형,"2023-11455",3,"2023",N,"2023",지역사회 환경개선 봉사(A-16),N,"105001",종이팩회수·재활용사업단,광주광역시,"2920000000",광산구,"0001345",광주광역시,광산구,2023-01-02 00:00:00.000,2023-12-29 00:00:00.000,승인완료,6,(공익활동) 2023년 종이팩회수.재활사업 사업계획서.hwp,(공익형)종이팩회수재활사업.hwp,N
공익활동형,"2023-22684",2,"2023",N,"2023",지역사회 환경개선 봉사(A-16),N,"105001",학교환경지킴이,충청북도,"4377000000",음성군,"0000844",충청북도,음성군,2023-02-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,66,학교환경지킴이.hwp,학교환경지킴이 사업계획서.hwp,N
사회서비스형,"2023-72579",2,"2023",N,"2023",시범사업(B-16),N,"105001",우리동네 건강지킴이 파견사업,강원도,"4217000000",동해시,"0000583",강원도,동해시,2023-05-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,0,"2023년 신규시범사업(우리동네건강지킴이파견사업1.hwp",,N
사회서비스형,"2023-44733",4,"2023",N,"2023",시범사업(B-16),N,"105001",시니어 푸드뱅크 매니저,충청북도,"4311000000",청주시,"0000965",충청북도,청주시,2023-02-01 00:00:00.000,2023-12-29 00:00:00.000,승인완료,7,"2023년 푸드뱅크 매니저 신규 시범사업 사업계획서(수정).hwp","2023년시니어푸드뱅크매니저(예산변경).hwp",N
사회서비스형,"2023-11267",1,"2023",Y,"2020",노인 관련 시설지원(B-07),N,"105001",노인시설지원,전라북도,"4521000000",김제시,"0000524",전라북도,김제시,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,14,"6. 2023년 노사사업계획(노인시설지원사업).hwp",,N
공익활동형,"2023-11284",2,"2023",Y,"2018",공원 놀이터 등 공공시설 봉사(A-13),N,"105001",공공자전거대여소따릉이사업,서울특별시,"1114000000",중구,"0002875",서울특별시,중구,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,40,"2.유락종합사회복지관_공익_따릉이지킴이.hwp","2.유락종합사회복지관_공익_따릉이지킴이_재수정.hwp",N
사회서비스형,"2023-38063",2,"2023",N,"2023",시범사업(B-16),N,"105001",시니어 푸드뱅크 매니저,세종특별자치시,"3611000000",세종시,"0072083",세종특별자치시,세종시,2023-02-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,8,"2023년 푸드뱅크 매니저 신규 시범사업 사업계획서.hwp","2023년+변경사업계획서_시니어푸드뱅크매니저.hwp",N
사회서비스형,"2023-49649",1,"2023",N,"2023",안전관리지원(B-10),N,"105001",안전경호원,인천광역시,"2814000000",동구,"0000028",인천광역시,동구,2023-03-01 00:00:00.000,2023-11-30 00:00:00.000,임시,8,사회서비스형-시니어매니저.hwp,,Y
공익활동형,"2023-30352",1,"2023",Y,"2018",공공의료 및 복지시설 봉사(A-15),N,"105001",복지시설지킴이,서울특별시,"1154500000",금천구,"0000776",서울특별시,금천구,2023-01-09 00:00:00.000,2023-11-30 00:00:00.000,임시,160,"2023년 복지시설지킴이 사업계획서.hwp",,Y
사회서비스형,"2023-11592",6,"2023",Y,"2021",안전관리지원(B-10),N,"105001",시니어 안전모니터링,전라남도,"4689000000",완도군,"0000573",전라남도,완도군,2023-02-01 00:00:00.000,2023-12-29 00:00:00.000,승인완료,33,"2023년 시니어 안전모니터링 사업계획서.hwp","2023년+시니어+안전모니터링+사업계획서 (1).hwp",N
공익활동형,"2023-11141",3,"2023",Y,"2011",공공의료 및 복지시설 봉사(A-15),N,"105001",공공의료 및 복지시설 지원사업,전라북도,"4577000000",순창군,"0000920",전라북도,순창군,2023-02-01 00:00:00.000,2023-12-31 00:00:00.000,삭제요청,69,공공의료기관+복지시설+관리(대한노인회+순창군지회)-2+(1) (3).hwp,,Y
공익활동형,"2023-11506",1,"2023",Y,"2009",공공의료 및 복지시설 봉사(A-15),N,"105001",공공의료기관 및 복지시설 관리지원사업,전라북도,"4577000000",순창군,"0000371",전라북도,순창군,2023-02-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,26,"2023년+공공의료+및+복지시설관리+지원사업+사업계획서.hwp",,N
공익활동형,"2023-17001",1,"2023",N,"2023",지역사회 환경개선 봉사(A-16),N,"105001",동산환경지킴이1(동산.남산),강원도,"4211000000",춘천시,"0010083",강원도,춘천시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,임시,200,"2023년 동산,남산면사업단 사업계획서.hwp",,Y
